particle_id,in-halo,den_contrast for 12.4,den_contrast for 13.0,den_contrast for 13.6
12241336,0,-0.05069480045278386,-0.04523736425115117,-0.0385723608778787
6187506,0,-0.050662908186454886,-0.0440472495050986,-0.03779881924856418
12750129,1,-0.053852134819348925,-0.04623373938738119,-0.039031651220284076
12092850,1,-0.030076450271124364,-0.036920399572342284,-0.03696484467945965
4129749,1,-0.05117318444771794,-0.046109192495352384,-0.039007478044367966
4408426,0,-0.05117318444771794,-0.04566635910147243,-0.039031651220284076
3705308,1,-0.012599488322865397,-0.023289434166973367,-0.02892726368736443
6932791,0,-0.04267389547105556,-0.04306471291242737,-0.03827019617892767
6384821,0,-0.05021641645784977,-0.04586009871129488,-0.03901956463232607
10890416,0,-0.05364483508821075,-0.04623373938738119,-0.039031651220284076
2717157,1,-0.03993116056676673,-0.03936982178224106,-0.03608252375852279
5315836,0,-0.04932343300063945,-0.04547261949164988,-0.03876574628520727
8451965,0,-0.05165156844265203,-0.04613686958246986,-0.039031651220284076
9333711,0,-0.05386808095251336,-0.04623373938738119,-0.039031651220284076
14279797,0,-0.03993116056676673,-0.04360441611121865,-0.03851192793808847
11842841,0,-0.047872334882672646,-0.044808369400829905,-0.03898330486845196
3619194,1,-0.053852134819348925,-0.04623373938738119,-0.039031651220284076
3537689,0,-0.042370918940930674,-0.04295400456395736,-0.03784716560039641
3986155,0,-0.04686772849331107,-0.04163934292587609,-0.03741204843390703
4827274,1,-0.0494350559327907,-0.04486372357506486,-0.0388503524009135
13579642,1,-0.03725221019513585,-0.03400046688144597,-0.03129623492713988
12195783,0,-0.024335842331915235,-0.027496351408833473,-0.03127206175122377
13306766,0,-0.032930808107564546,-0.03665746724472599,-0.035732012707739756
3042237,1,-0.030299696135426973,-0.02607098142228208,-0.02366959792561792
3795154,1,-0.05342158922390814,-0.04623373938738119,-0.039031651220284076
6360450,0,-0.0486855876740607,-0.04406108804865739,-0.0385844474658367
6343480,1,-0.05316645109327667,-0.04602616123399984,-0.039031651220284076
8274748,1,-0.03891060804424072,-0.04233127010381365,-0.038838265812955505
4036557,0,-0.047059082091284704,-0.0425111711700773,-0.03871739993337505
3806900,1,-0.04517743837787734,-0.045223525707592374,-0.039007478044367966
10971423,1,-0.04471500051610769,-0.041680858556552354,-0.03773838630877406
5453013,0,-0.041924427212325456,-0.03970194682765111,-0.036094610346480906
3800068,1,-0.05391591935200677,-0.04623373938738119,-0.039031651220284076
10308531,0,-0.03474866728831407,-0.035896347348994787,-0.034064063569530484
5620290,0,-0.05362888895504632,-0.04619222375670492,-0.039031651220284076
13773050,1,-0.04359877119459475,-0.044780692313712324,-0.03874157310929116
5661988,0,-0.04195631947865443,-0.042981681651074834,-0.03865696699358493
6328945,0,-0.0526083364325202,-0.04608151540823491,-0.039031651220284076
6966407,0,-0.05402754228415802,-0.04623373938738119,-0.039031651220284076
2764114,1,-0.05205022177176384,-0.045901614341971146,-0.039031651220284076
6855558,1,-0.031447817723268774,-0.029613648573322212,-0.026159435044973717
12014328,1,-0.05394781161833574,-0.04623373938738119,-0.039031651220284076
6591974,0,-0.05106156151556669,-0.04554181220944363,-0.038838265812955505
4282451,0,-0.05394781161833574,-0.04623373938738119,-0.039031651220284076
13150996,0,-0.04972208632975115,-0.04576322890638366,-0.038947045104577846
2955723,1,-0.03868736217993811,-0.03909305091106608,-0.03713405691087212
2270393,1,-0.020732016236745057,-0.028271309848123465,-0.027682345127686532
7637226,1,-0.029406712678216644,-0.025641986571960925,-0.02305318193975808
11143669,0,-0.04651691356369278,-0.04556948929656111,-0.03889869875274562
6397406,1,-0.04882910287254093,-0.04484988503150617,-0.039007478044367966
3532493,0,-0.037300048594629265,-0.03722484753063474,-0.03591331152711033
9209219,1,-0.05115723831455351,-0.045721713275707385,-0.038922871928661736
12631101,1,-0.054075380683651426,-0.04623373938738119,-0.039031651220284076
10164650,0,-0.040824144023977056,-0.04526504133826865,-0.03889869875274562
12479103,1,-0.05138048417885601,-0.04613686958246986,-0.039031651220284076
10056779,1,-0.033010538773386826,-0.035619576477819805,-0.03625173598993536
9106653,1,-0.049738032462915686,-0.04569403618858991,-0.039031651220284076
2471514,0,-0.04208388854397011,-0.04253884825719488,-0.0385723608778787
11568313,0,-0.046325559965719146,-0.044088765135774866,-0.0386086206417527
2235269,0,-0.05080642338493511,-0.045804744537059926,-0.03897121828049385
10832243,0,-0.04527311517686416,-0.04377047863392362,-0.03868114016950094
5195503,0,-0.04310444106649623,-0.04049074381049978,-0.036674766568466736
3304285,0,-0.04044143682802979,-0.035799477544083566,-0.032710365718230244
11707010,1,-0.05383618868618439,-0.04623373938738119,-0.039031651220284076
9611712,0,-0.05197049110594146,-0.04623373938738119,-0.039031651220284076
2295365,1,-0.04431634718699599,-0.043811994264599884,-0.038246023003011664
6102175,0,-0.048542072475580476,-0.045223525707592374,-0.03893495851661974
12516363,1,-0.048191257545962075,-0.04472533813947737,-0.03893495851661974
14611908,0,-0.05224157536973747,-0.04581858308061861,-0.039007478044367966
